depth,permeability,porosity,Pozo
7749.75,0.0001,0.0099,well7
7750.0,0.0001,0.0159,well7
7750.25,0.0001,0.0242,well7
7750.5,0.0001,0.0325,well7
7750.75,0.0001,0.0327,well7
7751.0,0.0001,33,well7
7751.25,0.0001,0.0271,well7
7751.5,0.0001,0.0212,well7
7751.75,0.0001,17,well7
7752.0,0.0001,0.0127,well7
7752.25,0.0001,11,well7
7752.5,0.0001,0.0092,well7
7752.75,0.0001,0.0094,well7
7753.0,0.0001,0.0097,well7
7753.25,0.0001,0.0099,well7
7753.5,0.0001,0.01,well7
7753.75,0.0001,0.0088,well7
7754.0,0.0001,0.0075,well7
7754.25,0.0001,0.0067,well7
7754.5,0.0001,0.0059,well7
7754.75,0.0001,0.0059,well7
7755.0,0.0001,0.0059,well7
7755.25,0.0001,0.0055,well7
7755.5,0.0001,0.0052,well7
7755.75,0.0001,0.0044,well7
7756.0,0.0001,0.0035,well7
7756.25,0.0001,0.0031,well7
7756.5,0.0001,0.0027,well7
7756.75,0.0001,0.0027,well7
7757.0,0.0001,0.0028,well7
7757.25,0.0001,0.0031,well7
7757.5,0.0001,0.0034,well7
7757.75,0.0001,0.0033,well7
7758.0,0.0001,0.0032,well7
7758.25,0.0001,0.0026,well7
7758.5,0.0001,2,well7
7758.75,0.0001,0.0015,well7
7759.0,0.0001,0.0009,well7
7759.25,0.0001,0.0007,well7
7759.5,0.0001,0.0004,well7
7759.75,0.0001,0.0004,well7
7760.0,0.0001,0.0004,well7
7760.25,0.0001,1,well7
7760.5,0.0001,0.0017,well7
7760.75,0.0589,0.0103,well7
7761.0,0.1177,0.0189,well7
7761.25,0.4092,0.0377,well7
7761.5,0.7008,0.0565,well7
7761.75,0.7881,0.0569,well7
7762.0,0.8754,0.0573,well7
7762.25,0.8834,0.0567,well7
7762.5,0.8914,0.0561,well7
7762.75,0.9307,0.0578,well7
7763.0,0.97,0.0595,well7
7763.25,1054,0.0623,well7
7763.5,1.1381,0.0651,well7
7763.75,1.3424,72,well7
7764.0,1.5466,0.0789,well7
7764.25,1.1861,0.0698,well7
7764.5,0.8256,0.0608,well7
7764.75,0.6079,0.0542,well7
7765.0,0.3902,0.0475,well7
7765.25,0.2416,0.0422,well7
7765.5,0.0931,37,well7
7765.75,0.2214,0.0418,well7
7766.0,0.3497,0.0466,well7
7766.25,0.4738,0.0477,well7
7766.5,0.5979,0.0487,well7
7766.75,0.9352,0.0558,well7
7767.0,1.2724,63,well7
7767.25,1.6346,0.0672,well7
7767.5,1.9968,0.0714,well7
7767.75,2.0646,0.0714,well7
7768.0,2.1324,0.0714,well7
7768.25,2.0775,0.0711,well7
7768.5,2.0226,0.0707,well7
7768.75,2.0096,0.0712,well7
7769.0,1.9967,0.0717,well7
7769.25,1.9262,0.0714,well7
7769.5,1.8556,71,well7
7769.75,1.6979,0.0688,well7
7770.0,1.5402,0.0667,well7
7770.25,1.4225,0.0642,well7
7770.5,1.3049,0.0618,well7
7770.75,1.3621,0.0631,well7
7771.0,1.4193,0.0644,well7
7771.25,2.7305,0.0722,well7
7771.5,4.0417,0.08,well7
7771.75,7.1756,0.0909,well7
7772.0,10.3096,0.1019,well7
7772.25,14.6475,108,well7
7772.5,18.9854,114,well7
7772.75,20.0506,0.1141,well7
7773.0,21.1159,0.1141,well7
7773.25,19.3686,0.1122,well7
7773.5,17.6213,0.1103,well7
7773.75,17.0919,0.1107,well7
7774.0,16.5624,0.1112,well7
7774.25,16908,0.1124,well7
7774.5,17.2536,0.1135,well7
7774.75,17.1621,0.1135,well7
7775.0,17.0707,0.1135,well7
7775.25,15.8526,0.1117,well7
7775.5,14.6344,0.1099,well7
7775.75,12.4174,0.1057,well7
7776.0,10.2005,0.1014,well7
7776.25,7.9485,0.0944,well7
7776.5,5.6965,0.0874,well7
7776.75,4.5906,0.0819,well7
7777.0,3.4847,0.0764,well7
7777.25,3.1052,0.0743,well7
7777.5,2.7257,0.0722,well7
7777.75,2.4966,0.0709,well7
7778.0,2.2675,0.0696,well7
7778.25,1.9698,0.0667,well7
7778.5,1.6721,0.0638,well7
7778.75,1.5827,0.0624,well7
7779.0,1.4933,0.0611,well7
7779.25,1.7792,0.0659,well7
7779.5,2.0651,0.0706,well7
7779.75,3.4382,0.0798,well7
7780.0,4.8113,0.0889,well7
7780.25,6672,0.0949,well7
7780.5,8.5326,0.1009,well7
7780.75,7.2951,0.0968,well7
7781.0,6.0576,0.0926,well7
7781.25,3.9579,0.0792,well7
7781.5,1.8582,0.0657,well7
7781.75,1.2111,0.0491,well7
7782.0,564,0.0325,well7
7782.25,0.3511,0.0225,well7
7782.5,0.1381,0.0126,well7
7782.75,0.2383,0.0129,well7
7783.0,0.3384,0.0133,well7
7783.25,823,0.0441,well7
7783.5,1.3076,0.0749,well7
7783.75,0.7674,0.0481,well7
7784.0,0.2271,0.0212,well7
7784.25,0.1136,0.0165,well7
7784.5,0.0001,0.0118,well7
7784.75,0.0001,0.0089,well7
7785.0,0.0001,0.0059,well7
7785.25,0.0001,0.0032,well7
7785.5,0.0001,0.0005,well7
7785.75,0.0001,0.0003,well7
7786.0,0.0001,0.0,well7
7786.25,0.0001,0.0,well7
7786.5,0.0001,0.0,well7
7786.75,0.0001,0.0,well7
7787.0,0.0001,0.0,well7
7787.25,0.0001,0.0,well7
7787.5,0.0001,0.0,well7
7787.75,0.0001,0.0,well7
7788.0,0.0001,0.0,well7
7788.25,0.0001,0.0,well7
7788.5,0.0001,0.0001,well7
7788.75,0.0001,0.0001,well7
7789.0,0.0001,0.0002,well7
7789.25,0.0001,0.0002,well7
7789.5,0.0001,0.0002,well7
7789.75,0.0001,0.0001,well7
7790.0,0.0001,0.0001,well7
7790.25,0.0001,0.0001,well7
7790.5,0.0001,0.0001,well7
7790.75,0.0001,0.0001,well7
7791.0,0.0001,0.0001,well7
7791.25,0.0001,0.0001,well7
7791.5,0.0001,0.0001,well7
7791.75,0.0001,0.0001,well7
7792.0,0.0001,0.0001,well7
7792.25,0.0001,0.0001,well7
7792.5,0.0001,0.0001,well7
7792.75,0.0001,0.0001,well7
7793.0,0.0001,0.0001,well7
7793.25,0.0001,0.0001,well7
7793.5,0.0001,0.0001,well7
7793.75,0.0001,0.0,well7
7794.0,0.0001,0.0,well7
7794.25,0.0001,0.0,well7
7794.5,0.0001,0.0,well7
7794.75,0.0001,0.0,well7
7795.0,0.0001,0.0,well7
7795.25,0.0001,0.0,well7
7795.5,0.0001,0.0,well7
7795.75,0.0001,0.0,well7
7796.0,0.0001,0.0,well7
7796.25,0.0001,0.0,well7
7796.5,0.0001,0.0,well7
7796.75,0.0001,0.0,well7
7797.0,0.0001,0.0,well7
7797.25,0.0001,0.0,well7
7797.5,0.0001,0.0,well7
7797.75,0.0001,0.0,well7
7798.0,0.0001,0.0,well7
7798.25,0.0001,0.0,well7
7798.5,0.0001,0.0,well7
7798.75,0.0001,0.0,well7
7799.0,0.0001,0.0,well7
7799.25,0.0001,0.0,well7
7799.5,0.0001,0.0,well7
7799.75,0.0001,0.0,well7
7800.0,0.0001,0.0,well7
7800.25,0.0001,0.0,well7
7800.5,0.0001,0.0,well7
7800.75,0.0001,0.0,well7
7801.0,0.0001,0.0,well7
7801.25,0.0001,0.0,well7
7801.5,0.0001,0.0,well7
7801.75,0.0001,0.0,well7
7802.0,0.0001,0.0,well7
7802.25,0.0001,0.0,well7
7802.5,0.0001,0.0,well7
7802.75,0.0001,0.0,well7
7803.0,0.0001,0.0,well7
7803.25,0.0001,0.0,well7
7803.5,0.0001,0.0,well7
7803.75,0.0001,0.0,well7
7804.0,0.0001,0.0,well7
7804.25,0.0001,0.0,well7
7804.5,0.0001,0.0,well7
7804.75,0.0001,0.0,well7
7805.0,0.0001,0.0,well7
7805.25,0.0001,0.0,well7
7805.5,0.0001,0.0,well7
7805.75,0.0001,0.0,well7
7806.0,0.0001,0.0,well7
7806.25,0.0001,0.0001,well7
7806.5,0.0001,0.0002,well7
7806.75,0.8781,0.0086,well7
7807.0,1.7561,17,well7
7807.25,6.7829,0.0672,well7
7807.5,11.8098,0.1174,well7
7807.75,12.4521,111,well7
7808.0,13.0944,0.1045,well7
7808.25,17.9603,108,well7
7808.5,22.8262,0.1114,well7
7808.75,34.6422,0.1195,well7
7809.0,46.4581,0.1275,well7
7809.25,56.3741,0.1319,well7
7809.5,66.29,0.1362,well7
7809.75,65.0415,0.1355,well7
7810.0,63.7931,0.1348,well7
7810.25,63.9273,0.1346,well7
7810.5,64.0615,0.1345,well7
7810.75,76.6248,0.1385,well7
7811.0,89.1882,0.1425,well7
7811.25,142.4272,0.1502,well7
7811.5,195.6661,0.1578,well7
7811.75,293989,0.1661,well7
7812.0,392.3119,0.1743,well7
7812.25,674.1206,0.1826,well7
7812.5,955.9293,191,well7
7812.75,1373.4945,0.1978,well7
7813.0,1791.0597,0.2047,well7
7813.25,2028.6091,0.2078,well7
7813.5,2266.1587,0.2109,well7
7813.75,2128.4087,0.2093,well7
7814.0,1990.6584,0.2077,well7
7814.25,1647.4419,0.2032,well7
7814.5,1304.2252,0.1988,well7
7814.75,1129.0942,196,well7
7815.0,953.9634,0.1932,well7
7815.25,1142.8926,0.1963,well7
7815.5,1331.8217,0.1993,well7
7815.75,1781.1714,205,well7
7816.0,2230521,0.2106,well7
7816.25,2559.2532,0.2129,well7
7816.5,2887.9854,0.2153,well7
7816.75,2685314,0.2129,well7
7817.0,2482.6426,0.2105,well7
7817.25,1978.5579,0.2043,well7
7817.5,1474.4733,0.1982,well7
7817.75,1155.2922,0.1924,well7
7818.0,836.1111,0.1865,well7
7818.25,710.2676,0.1831,well7
7818.5,584.4241,0.1797,well7
7818.75,541.1151,0.1787,well7
7819.0,497.8062,0.1777,well7
7819.25,489.1061,0.1773,well7
7819.5,480.4061,177,well7
7819.75,569.3027,0.1795,well7
7820.0,658.1992,182,well7
7820.25,883.0569,0.1876,well7
7820.5,1107.9146,0.1932,well7
7820.75,1455.7405,198,well7
7821.0,1803.5663,0.2027,well7
7821.25,2047.7087,0.2043,well7
7821.5,2291.8511,206,well7
7821.75,2313.7549,206,well7
7822.0,2335.6589,206,well7
7822.25,2392.9629,0.2069,well7
7822.5,2450.2671,0.2078,well7
7822.75,2621.6567,0.2096,well7
7823.0,2793.0461,0.2114,well7
7823.25,2819.8364,0.2114,well7
7823.5,2846627,0.2114,well7
7823.75,2648.8413,0.2098,well7
7824.0,2451.0557,0.2083,well7
7824.25,2297.1223,207,well7
7824.5,2143189,0.2058,well7
7824.75,2178342,0.2061,well7
7825.0,2213.4951,0.2064,well7
7825.25,2330.7183,0.2074,well7
7825.5,2447.9417,0.2083,well7
7825.75,2555.7771,0.2087,well7
7826.0,2663.6125,0.2091,well7
7826.25,2711.2651,0.2089,well7
7826.5,2758.9175,0.2087,well7
7826.75,2799.2163,209,well7
7827.0,2839.5149,0.2093,well7
7827.25,2796.9277,0.2093,well7
7827.5,2754.3406,0.2093,well7
7827.75,2418.4336,0.2062,well7
7828.0,2082.5266,0.2032,well7
7828.25,1582365,0.1953,well7
7828.5,1082.2034,0.1874,well7
7828.75,715.3013,0.1739,well7
7829.0,348.3992,0.1604,well7
7829.25,219.7191,0.1456,well7
7829.5,91039,0.1307,well7
7829.75,58.2084,122,well7
7830.0,25.3777,0.1132,well7
7830.25,21.2616,0.1132,well7
7830.5,17.1454,0.1132,well7
7830.75,17.0389,0.1164,well7
7831.0,16.9325,0.1197,well7
7831.25,15.9585,0.1201,well7
7831.5,14.9845,0.1205,well7
7831.75,11.7269,0.1133,well7
7832.0,8.4692,106,well7
7832.25,5.6286,0.0896,well7
7832.5,2.7879,0.0733,well7
7832.75,1.6149,0.0568,well7
7833.0,442,0.0403,well7
7833.25,0.3388,0.0363,well7
7833.5,0.2356,0.0323,well7
7833.75,0.1203,0.0291,well7
7834.0,5,0.0258,well7
7834.25,0.0025,0.0141,well7
7834.5,0.0001,0.0024,well7
7834.75,0.0001,0.0013,well7
7835.0,0.0001,0.0002,well7
7835.25,0.0001,0.0001,well7
7835.5,0.0001,0.0001,well7
7835.75,0.0001,0.0001,well7
7836.0,0.0001,0.0001,well7
7836.25,0.0001,0.0004,well7
7836.5,0.0001,0.0008,well7
7836.75,0.0001,0.0026,well7
7837.0,0.0001,0.0043,well7
7837.25,0.0001,0.0076,well7
7837.5,0.0001,0.0109,well7
7837.75,0.0001,0.0107,well7
7838.0,0.0001,0.0106,well7
7838.25,0.0001,0.0069,well7
7838.5,0.0001,0.0033,well7
7838.75,0.0001,0.0019,well7
7839.0,0.0001,0.0004,well7
7839.25,0.0001,0.0002,well7
7839.5,0.0001,0.0001,well7
7839.75,0.0001,0.0001,well7
7840.0,0.0001,0.0001,well7
7840.25,0.0001,0.0002,well7
7840.5,0.0001,0.0004,well7
7840.75,0.0001,0.0006,well7
7841.0,0.0001,0.0008,well7
7841.25,0.0001,0.0009,well7
7841.5,0.0001,1,well7
7841.75,0.0001,0.0008,well7
7842.0,0.0001,0.0006,well7
7842.25,0.0001,0.0004,well7
7842.5,0.0001,0.0002,well7
7842.75,0.0001,0.0001,well7
7843.0,0.0001,0.0,well7
7843.25,0.0001,0.0,well7
7843.5,0.0001,0.0,well7
7843.75,0.0001,0.0,well7
7844.0,0.0001,0.0,well7
7844.25,0.0001,0.0001,well7
7844.5,0.0001,0.0002,well7
7844.75,0.2494,0.0058,well7
7845.0,0.4988,0.0114,well7
7845.25,9.2503,0.0508,well7
7845.5,18.0018,0.0902,well7
7845.75,142.8327,0.1394,well7
7846.0,267.6635,0.1887,well7
7846.25,310.5045,0.1897,well7
7846.5,353.3454,0.1907,well7
7846.75,357.5048,0.1915,well7
7847.0,361.6642,0.1924,well7
7847.25,361.4723,0.1934,well7
7847.5,361.2804,0.1944,well7
7847.75,356.3269,0.1946,well7
7848.0,351.3734,0.1949,well7
7848.25,340.6969,0.1943,well7
7848.5,330.0204,0.1936,well7
7848.75,313.1324,0.1924,well7
7849.0,296.2445,0.1912,well7
7849.25,278.7632,0.19,well7
7849.5,261.2818,0.1887,well7
7849.75,249.0798,0.1878,well7
7850.0,236.8779,0.1868,well7
7850.25,238.5267,0.1868,well7
7850.5,240.1756,0.1868,well7
7850.75,251.9825,0.1875,well7
7851.0,263.7893,0.1882,well7
7851.25,267864,0.1883,well7
7851.5,271.9387,0.1884,well7
7851.75,253.9013,0.1863,well7
7852.0,235.8639,0.1842,well7
7852.25,206.6647,0.1806,well7
7852.5,177.4655,177,well7
7852.75,157166,0.1737,well7
7853.0,136.8664,0.1705,well7
7853.25,137.3872,0.1697,well7
7853.5,137.9081,0.1689,well7
7853.75,145.8465,0.1704,well7
7854.0,153.7848,0.1719,well7
7854.25,152.3448,0.1729,well7
7854.5,150.9048,174,well7
7854.75,142.8383,0.1738,well7
7855.0,134.7718,0.1736,well7
7855.25,117.3336,0.1711,well7
7855.5,99.8954,0.1686,well7
7855.75,76603,0.1608,well7
7856.0,53.3105,0.1529,well7
7856.25,35.3822,0.1364,well7
7856.5,17.4539,0.1199,well7
7856.75,9.7851,0.0931,well7
7857.0,2.1164,0.0662,well7
7857.25,1.1533,0.0363,well7
7857.5,0.1903,0.0064,well7
7857.75,0.0952,0.0032,well7
7858.0,0.0001,0.0001,well7
7858.25,0.0086,0.0001,well7
7858.5,0.0171,0.0001,well7
7858.75,0.0779,0.0083,well7
7859.0,0.1387,0.0166,well7
7859.25,0.2158,0.0313,well7
7859.5,293,46,well7
7859.75,0.1709,0.0304,well7
7860.0,0.0487,0.0149,well7
7860.25,0.0244,11,well7
7860.5,0.0001,0.0071,well7
7860.75,0.0001,0.0073,well7
7861.0,0.0001,0.0075,well7
7861.25,0.0001,0.0099,well7
7861.5,0.0001,0.0123,well7
7861.75,0.0001,0.0147,well7
7862.0,0.0001,17,well7
7862.25,0.0001,0.0173,well7
7862.5,0.0001,0.0177,well7
7862.75,0.0001,0.0161,well7
7863.0,0.0001,0.0145,well7
7863.25,0.0001,0.0111,well7
7863.5,0.0001,0.0078,well7
7863.75,0.0001,0.0055,well7
7864.0,0.0001,0.0031,well7
7864.25,0.0001,0.0024,well7
7864.5,0.0001,0.0017,well7
7864.75,0.0001,0.0017,well7
7865.0,0.0001,0.0017,well7
7865.25,0.0001,0.0019,well7
7865.5,0.0001,0.0021,well7
7865.75,0.0001,0.0022,well7
7866.0,0.0001,0.0023,well7
7866.25,0.0001,0.0022,well7
7866.5,0.0001,0.0021,well7
7866.75,0.0001,0.0021,well7
7867.0,0.0001,0.0021,well7
7867.25,0.0001,0.0025,well7
7867.5,0.0001,0.0029,well7
7867.75,0.0001,0.0043,well7
7868.0,0.0001,0.0057,well7
7868.25,0.0001,8,well7
7868.5,0.0001,0.0103,well7
7868.75,0.0001,0.0104,well7
7869.0,0.0001,0.0104,well7
7869.25,0.0001,0.0083,well7
7869.5,0.0001,0.0062,well7
7869.75,0.0001,0.0048,well7
7870.0,0.0001,0.0033,well7
7870.25,0.0001,3,well7
7870.5,0.0001,0.0026,well7
7870.75,0.0001,0.0027,well7
7871.0,0.0001,0.0028,well7
7871.25,0.0001,0.0027,well7
7871.5,0.0001,0.0027,well7
7871.75,0.0001,0.0022,well7
7872.0,0.0001,0.0016,well7
7872.25,0.0001,0.0012,well7
7872.5,0.0001,0.0008,well7
7872.75,0.0001,0.0006,well7
7873.0,0.0001,0.0004,well7
7873.25,0.0001,0.0004,well7
7873.5,0.0001,0.0004,well7
7873.75,0.0001,0.0004,well7
7874.0,0.0001,0.0004,well7
7874.25,0.0001,0.0004,well7
7874.5,0.0001,0.0005,well7
7874.75,0.0001,0.0005,well7
7875.0,0.0001,0.0005,well7
7875.25,0.0001,0.0004,well7
7875.5,0.0001,0.0003,well7
7875.75,0.0001,0.0003,well7
7876.0,0.0001,0.0002,well7
7876.25,0.0001,0.0001,well7
7876.5,0.0001,0.0001,well7
7876.75,0.0001,0.0001,well7
7877.0,0.0001,0.0001,well7
7877.25,0.0001,0.0001,well7
7877.5,0.0001,0.0001,well7
7877.75,0.0001,0.0001,well7
7878.0,0.0001,0.0001,well7
7878.25,0.0001,0.0004,well7
7878.5,0.0001,0.0008,well7
7878.75,0.0001,0.0019,well7
7879.0,0.0001,3,well7
7879.25,0.0001,0.0043,well7
7879.5,0.0001,0.0056,well7
7879.75,0.0283,0.0097,well7
7880.0,0.0564,0.0138,well7
7880.25,0.5649,0.0324,well7
7880.5,1.0735,51,well7
7880.75,2.9761,0.0774,well7
7881.0,4.8787,0.1039,well7
7881.25,3.9521,0.0966,well7
7881.5,3.0256,0.0892,well7
7881.75,1.7336,0.0604,well7
7882.0,0.4417,0.0316,well7
7882.25,0.2209,0.0185,well7
7882.5,0.0001,0.0054,well7
7882.75,0.0001,0.0036,well7
7883.0,0.0001,0.0018,well7
7883.25,0.0001,0.0016,well7
7883.5,0.0001,0.0015,well7
7883.75,0.0001,0.0014,well7
7884.0,0.0001,0.0014,well7
7884.25,0.0001,0.0019,well7
7884.5,0.0001,0.0025,well7
7884.75,35.2943,0.0118,well7
7885.0,70.5886,0.0211,well7
7885.25,251.5733,0.1085,well7
7885.5,432558,196,well7
7885.75,885.9549,0.2039,well7
7886.0,1339.3518,0.2117,well7
7886.25,1697.6201,0.2133,well7
7886.5,2055.8884,215,well7
7886.75,2406.6506,0.2185,well7
7887.0,2757.4128,0.2221,well7
7887.25,2378.4119,0.2264,well7
7887.5,1999411,0.2308,well7
7887.75,2033.7563,0.2309,well7
7888.0,2068.1018,231,well7
7888.25,2288.5698,0.2243,well7
7888.5,2509.0376,0.2175,well7
7888.75,1785.1987,0.2063,well7
7889.0,1061.36,0.1951,well7
7889.25,748.1598,0.1872,well7
7889.5,434.9596,0.1794,well7
7889.75,520.1632,0.1833,well7
7890.0,605.3668,0.1872,well7
7890.25,980.6501,0.1965,well7
7890.5,1355.9335,0.2059,well7
7890.75,1705.1724,0.2095,well7
7891.0,2054.4111,0.2132,well7
7891.25,1910.5137,0.2097,well7
7891.5,1766.6163,0.2062,well7
7891.75,1658.4675,0.2043,well7
7892.0,1550.3186,0.2025,well7
7892.25,1835.2749,0.2064,well7
7892.5,2120.2312,0.2103,well7
7892.75,2604158,0.2157,well7
7893.0,3088.0847,0.2211,well7
7893.25,3047103,0.2253,well7
7893.5,3006.1216,0.2294,well7
7893.75,2728.3665,0.2345,well7
7894.0,2450.6113,0.2397,well7
7894.25,2775.9473,0.2454,well7
7894.5,3101.2832,0.2512,well7
7894.75,3425.7356,0.2552,well7
7895.0,3750188,0.2592,well7
7895.25,3865.7803,0.2607,well7
7895.5,3981.3728,0.2623,well7
7895.75,3955.2429,0.2617,well7
7896.0,3929113,0.2611,well7
7896.25,3583.2356,0.2576,well7
7896.5,3237.3582,0.2541,well7
7896.75,2734.9204,0.2459,well7
7897.0,2232.4824,0.2378,well7
7897.25,1810.2452,0.2256,well7
7897.5,1388.0081,0.2134,well7
7897.75,905.7842,0.2003,well7
7898.0,423.5603,0.1872,well7
7898.25,294497,0.1773,well7
7898.5,165.4337,0.1675,well7
7898.75,121.5547,161,well7
7899.0,77.6757,0.1545,well7
7899.25,63.1573,0.1498,well7
7899.5,48639,0.1452,well7
7899.75,41.1088,142,well7
7900.0,33.5786,0.1389,well7
7900.25,30.7355,0.1379,well7
7900.5,27.8925,0.1368,well7
7900.75,27.1894,137,well7
7901.0,26.4864,0.1371,well7
7901.25,29.0482,0.1389,well7
7901.5,31.61,0.1407,well7
7901.75,47.0589,0.1463,well7
7902.0,62.5078,0.1518,well7
7902.25,117.8692,0.1624,well7
7902.5,173.2307,173,well7
7902.75,300.9253,0.1827,well7
7903.0,428.6198,0.1925,well7
7903.25,495.4896,0.1937,well7
7903.5,562.3594,195,well7
7903.75,427.5029,0.1851,well7
7904.0,292.6464,0.1753,well7
7904.25,189.3576,0.1616,well7
7904.5,86.0688,0.1479,well7
7904.75,60.5179,0.1383,well7
7905.0,34967,0.1287,well7
7905.25,25114,124,well7
7905.5,15261,0.1193,well7
7905.75,12539,0.1188,well7
7906.0,9.8171,0.1183,well7
7906.25,4.9434,68,well7
7906.5,0.0697,0.0177,well7
7906.75,0.0349,0.0095,well7
7907.0,0.0001,0.0013,well7
7907.25,0.0001,0.0007,well7
7907.5,0.0001,0.0001,well7
7907.75,0.0001,0.0,well7
7908.0,0.0001,0.0,well7
7908.25,0.0001,0.0,well7
7908.5,0.0001,0.0,well7
7908.75,0.0001,0.0,well7
7909.0,0.0001,0.0,well7
7909.25,0.0001,0.0,well7
7909.5,0.0001,0.0,well7
7909.75,0.0001,0.0,well7
7910.0,0.0001,0.0,well7
7910.25,0.0001,0.0,well7
7910.5,0.0001,0.0001,well7
7910.75,0.0232,0.0018,well7
7911.0,0.0462,0.0034,well7
7911.25,3.4166,0.0244,well7
7911.5,6787,0.0454,well7
7911.75,27.8916,0.0981,well7
7912.0,48.9961,0.1508,well7
7912.25,62726,0.1529,well7
7912.5,76.4559,155,well7
7912.75,99931,0.1588,well7
7913.0,123.4061,0.1626,well7
7913.25,209.5467,0.1701,well7
7913.5,295.6873,0.1777,well7
7913.75,505.9277,0.1881,well7
7914.0,716168,0.1984,well7
7914.25,1177.0736,0.2091,well7
7914.5,1637.9791,0.2198,well7
7914.75,1790.1597,226,well7
7915.0,1942.3401,0.2323,well7
7915.25,2023.3519,0.2302,well7
7915.5,2104.3638,0.2281,well7
7915.75,1559.5978,0.2171,well7
7916.0,1014.8317,206,well7
7916.25,656.4768,0.1895,well7
7916.5,298.1219,0.1731,well7
7916.75,170.5126,0.1587,well7
7917.0,42.9033,0.1444,well7
7917.25,31.6343,138,well7
7917.5,20.3654,0.1316,well7
7917.75,12327,0.1049,well7
7918.0,4.2886,0.0781,well7
7918.25,25.4279,0.1146,well7
7918.5,46.5671,0.1511,well7
7918.75,61.8991,0.1553,well7
7919.0,77.2311,0.1595,well7
7919.25,65.2401,155,well7
7919.5,53.2491,0.1505,well7
7919.75,35.26,0.1362,well7
7920.0,17.2709,0.1218,well7
7920.25,11.5088,0.1068,well7
7920.5,5.7467,0.0919,well7
7920.75,9.9417,0.0997,well7
7921.0,14.1367,0.1076,well7
7921.25,60.1835,0.1323,well7
7921.5,106.2303,0.1571,well7
7921.75,256.7612,0.1736,well7
7922.0,407.2921,0.19,well7
7922.25,629.2561,0.1956,well7
7922.5,851.2201,0.2012,well7
7922.75,1167.4845,0.2057,well7
7923.0,1483.7489,0.2103,well7
7923.25,1824124,0.2144,well7
7923.5,2164.4993,0.2184,well7
7923.75,2170689,219,well7
7924.0,2176.8787,0.2196,well7
7924.25,1825.5314,0.2153,well7
7924.5,1474.1841,0.2109,well7
7924.75,1085.1915,0.2027,well7
7925.0,696199,0.1946,well7
7925.25,453317,0.1834,well7
7925.5,210435,0.1722,well7
7925.75,149.5618,0.1625,well7
7926.0,88.6886,0.1527,well7
7926.25,80.0462,0.1538,well7
7926.5,71.4037,0.1548,well7
7926.75,316.6577,0.1689,well7
7927.0,561.9116,0.1831,well7
7927.25,1398.6272,0.2036,well7
7927.5,2235.3428,0.2242,well7
7927.75,3124.6074,0.2422,well7
7928.0,4013.8718,0.2603,well7
7928.25,5413.6201,0.2737,well7
7928.5,6813.3682,0.2871,well7
7928.75,8093082,0.2958,well7
7929.0,9372.7959,0.3045,well7
7929.25,10192.3125,0.3085,well7
7929.5,11011.8281,0.3125,well7
7929.75,11137.3135,0.3131,well7
7930.0,11262.7988,0.3137,well7
7930.25,11139.6357,313,well7
7930.5,11016.4727,0.3123,well7
7930.75,10669.6689,0.3105,well7
7931.0,10322.8652,0.3086,well7
7931.25,9986.0381,0.3066,well7
7931.5,9649.2109,0.3045,well7
7931.75,9635.4766,0.3045,well7
7932.0,9621.7432,0.3045,well7
7932.25,9769.6543,0.3057,well7
7932.5,9917.5654,0.3069,well7
7932.75,9786.0508,0.3062,well7
7933.0,9654.5361,0.3055,well7
7933.25,9134.3301,0.3023,well7
7933.5,8614124,0.2992,well7
7933.75,7974.0596,0.2949,well7
7934.0,7333.9946,0.2906,well7
7934.25,6873.1167,0.2875,well7
7934.5,6412.2388,0.2844,well7
7934.75,6020.3242,0.2815,well7
7935.0,5628.4097,0.2787,well7
7935.25,5253.1704,0.2755,well7
7935.5,4877.9312,0.2723,well7
7935.75,4513.6426,0.2688,well7
7936.0,4149.3545,0.2653,well7
7936.25,3644.4546,0.2595,well7
7936.5,3139.5544,0.2537,well7
7936.75,2517.7314,0.2402,well7
7937.0,1895.9082,0.2268,well7
7937.25,1104.6892,0.1283,well7
7937.5,313.4701,0.0299,well7
7937.75,156.7351,0.0181,well7
7938.0,0.0001,0.0062,well7
7938.25,0.0001,0.0052,well7
7938.5,0.0001,0.0041,well7
7938.75,0.0001,0.0055,well7
7939.0,0.0001,0.0069,well7
7939.25,0.0001,0.0114,well7
7939.5,0.0001,0.0159,well7
7939.75,0.3228,0.0271,well7
7940.0,0.6454,0.0383,well7
7940.25,5.1271,0.0767,well7
7940.5,9.6088,0.1152,well7
7940.75,15.9751,0.1211,well7
7941.0,22.3414,127,well7
7941.25,46.8996,0.1356,well7
7941.5,71.4577,0.1442,well7
7941.75,172.2222,157,well7
7942.0,272.9868,0.1698,well7
7942.25,694.8965,0.1844,well7
7942.5,1116.8062,199,well7
7942.75,1916.7203,0.2108,well7
7943.0,2716.6345,0.2226,well7
7943.25,2523.7043,0.2292,well7
7943.5,2330.7742,0.2358,well7
7943.75,2423.9194,0.2386,well7
7944.0,2517.0645,0.2415,well7
7944.25,2616.3369,0.2431,well7
7944.5,2715.6091,0.2446,well7
7944.75,2696.4946,0.2448,well7
7945.0,2677.3804,245,well7
7945.25,2496.0806,0.2412,well7
7945.5,2314.7808,0.2374,well7
7945.75,2401.6804,0.2314,well7
7946.0,2488.5801,0.2255,well7
